3.549999999999999822e+00 -4.133609325784629618e+03 -3.065681158226425396e-01 2.217226995843759596e-01 -4.133609325784629618e+03 -3.065681158211361890e-01 2.217349354433935105e-01 -4.133609325784629618e+03 -3.065681158211361890e-01 1.971522153544214007e-01
3.575000000000000178e+00 -4.133611647256901051e+03 -3.048657847161990730e-01 2.217167632433074687e-01 -4.133611647256901051e+03 -3.048657847159574885e-01 2.217289864074558636e-01 -4.133611647256901051e+03 -3.048657847159859102e-01 1.971390540356594556e-01
3.600000000000000089e+00 -4.133613737031999335e+03 -3.031858304526053871e-01 2.217108104988767536e-01 -4.133613737031999335e+03 -3.031858304515822056e-01 2.217230230977378369e-01 -4.133613737031999335e+03 -3.031858304515822056e-01 1.971215635272898226e-01
3.625000000000000000e+00 -4.133615615294707823e+03 -3.015289309918500749e-01 2.217048460830852719e-01 -4.133615615294707823e+03 -3.015289309933706363e-01 2.217170470332092691e-01 -4.133615615294707823e+03 -3.015289309933564255e-01 1.970999354515186042e-01
3.649999999999999911e+00 -4.133617298721714178e+03 -2.998955803428486888e-01 2.216987831868522107e-01 -4.133617298721714178e+03 -2.998955803423370980e-01 2.217109705082407345e-01 -4.133617298721714178e+03 -2.998955803423655198e-01 1.970742794973574519e-01
3.674999999999999822e+00 -4.133618801485219592e+03 -2.982860554328681246e-01 2.216924266747213323e-01 -4.133618801485219592e+03 -2.982860554319302082e-01 2.217045920290274807e-01 -4.133618801485219592e+03 -2.982860554319302082e-01 1.970446050966785378e-01
3.700000000000000178e+00 -4.133620136888475827e+03 -2.967008024631780927e-01 2.216857262805831397e-01 -4.133620136888475827e+03 -2.967008024568968949e-01 2.216978775157087966e-01 -4.133620136888475827e+03 -2.967008024569253166e-01 1.970110564251541518e-01
3.725000000000000089e+00 -4.133621319907644647e+03 -2.951713901726975564e-01 2.217015255936161111e-01 -4.133621319907644647e+03 -2.951713901723280742e-01 2.217136476982091153e-01 -4.133621319907644647e+03 -2.951713901723280742e-01 1.969941159608481485e-01
3.750000000000000000e+00 -4.133622481432201312e+03 -2.936355128885850263e-01 2.216938766459719545e-01 -4.133622481432201312e+03 -2.936355128892103039e-01 2.217059488980481774e-01 -4.133622481432201312e+03 -2.936355128891818822e-01 1.969530878469782920e-01
3.774999999999999911e+00 -4.133623517332322081e+03 -2.921250991796000562e-01 2.216858726531540924e-01 -4.133623517332322081e+03 -2.921250991805663944e-01 2.216979633400200100e-01 -4.133623517332322081e+03 -2.921250991805806052e-01 1.969087259792274835e-01
3.799999999999999822e+00 -4.133624329749214667e+03 -2.906098529081475590e-01 2.216547579957364178e-01 -4.133624329749214667e+03 -2.906098529089717886e-01 2.216668573723410418e-01 -4.133624329749214667e+03 -2.906098529089717886e-01 1.968409151399157508e-01
3.850000000000000089e+00 -4.133625686700193910e+03 -2.877520655126062366e-01 2.216622204778673222e-01 -4.133625686700193910e+03 -2.877520655087977275e-01 2.216742906420279269e-01 -4.133625686700193910e+03 -2.877520655088119383e-01 1.967592918255292034e-01
3.899999999999999911e+00 -4.133626919451857248e+03 -2.849403535732193404e-01 2.216237112032075629e-01 -4.133626919451857248e+03 -2.849403535692118794e-01 2.216357696794943877e-01 -4.133626919451857248e+03 -2.849403535692403011e-01 1.966270827016813882e-01
3.950000000000000178e+00 -4.133627722782068304e+03 -2.822952652466028667e-01 2.216306829243279708e-01 -4.133627722782068304e+03 -2.822952652447838773e-01 2.216427044351689801e-01 -4.133627722782068304e+03 -2.822952652447696664e-01 1.965268951777545681e-01
