2.700000000000000178e+00 -4.639804728751970515e+02 -1.802913679460971252e-02 3.395425963071474484e-02 -4.639804728751970515e+02 -2.171700994680492158e-02 4.140644570638940536e-02 -4.639804728751970515e+02 -1.802913679453510554e-02 3.328140385195510476e-02 -4.639804728751970515e+02 -2.171700994687952857e-02 3.981295444501142811e-02 -4.639804728751970515e+02 -1.802913679460260710e-02 3.212589892437023309e-02 -4.639804728751970515e+02 -2.171700994684044872e-02 2.115740734654281141e-02
2.799999999999999822e+00 -4.639805900648984789e+02 -1.786509982829542764e-02 3.399337805858593242e-02 -4.639805900648984789e+02 -2.159536566991704376e-02 4.147555543307390735e-02 -4.639805900648984789e+02 -1.786509982817463538e-02 3.329025543570196533e-02 -4.639805900648984789e+02 -2.159536566976782979e-02 3.983093023029837809e-02 -4.639805900648984789e+02 -1.786509982818529352e-02 3.206557915775576362e-02 -4.639805900648984789e+02 -2.159536566979625150e-02 2.112720554044145160e-02
2.899999999999999911e+00 -4.639807181101321021e+02 -1.770133585536726173e-02 3.403162998150932594e-02 -4.639807181101321021e+02 -2.147371137104769900e-02 4.154320173730852161e-02 -4.639807181101321021e+02 -1.770133585534949816e-02 3.329934160143821487e-02 -4.639807181101321021e+02 -2.147371137105835714e-02 3.984926145264466868e-02 -4.639807181101321021e+02 -1.770133585545963228e-02 3.200547690435584514e-02 -4.639807181101321021e+02 -2.147371137114362227e-02 2.109705460252087050e-02
3.000000000000000000e+00 -4.639808547966779315e+02 -1.753824367122192029e-02 3.406893428809354418e-02 -4.639808547966779315e+02 -2.135235131625634608e-02 4.160920424846281662e-02 -4.639808547966779315e+02 -1.753824367116862959e-02 3.330868600943759361e-02 -4.639808547966779315e+02 -2.135235131627410965e-02 3.986796967393502200e-02 -4.639808547966779315e+02 -1.753824367118994587e-02 3.194578342796816628e-02 -4.639808547966779315e+02 -2.135235131632384764e-02 2.106706516088863168e-02
3.100000000000000089e+00 -4.639809977431605148e+02 -1.737617100386046332e-02 3.410516471025104579e-02 -4.639809977431605148e+02 -2.123154082790179586e-02 4.167332009631863343e-02 -4.639809977431605148e+02 -1.737617100350874466e-02 3.331826301696239057e-02 -4.639809977431605148e+02 -2.123154082789824315e-02 3.988702169652924567e-02 -4.639809977431605148e+02 -1.737617100354427180e-02 3.188663350277209929e-02 -4.639809977431605148e+02 -2.123154082808298426e-02 2.103732358803256375e-02
3.200000000000000178e+00 -4.639811448839604964e+02 -1.721545008582836545e-02 3.414021826571556062e-02 -4.639811448839604964e+02 -2.111152444636843484e-02 4.173535032286679325e-02 -4.639811448839604964e+02 -1.721545008587099801e-02 3.332806158565659871e-02 -4.639811448839604964e+02 -2.111152444604869061e-02 3.990639676122142987e-02 -4.639811448839604964e+02 -1.721545008587099801e-02 3.182817120848113746e-02 -4.639811448839604964e+02 -2.111152444636843484e-02 2.100792385889249658e-02
3.299999999999999822e+00 -4.639812937932705381e+02 -1.705640784356887707e-02 3.417404483819552752e-02 -4.639812937932705381e+02 -2.099254858416088609e-02 4.179518640678026031e-02 -4.639812937932705381e+02 -1.705640784355821893e-02 3.333811249701668089e-02 -4.639812937932705381e+02 -2.099254858431010007e-02 3.992611744669360974e-02 -4.639812937932705381e+02 -1.705640784346229566e-02 3.177057498899316101e-02 -4.639812937932705381e+02 -2.099254858427457293e-02 2.097897858656239123e-02
3.399999999999999911e+00 -4.639814413984291832e+02 -1.689933857903369585e-02 3.420659472412879154e-02 -4.639814413984291832e+02 -2.087483181945160027e-02 4.185273289044033618e-02 -4.639814413984291832e+02 -1.689933857900527414e-02 3.334843892756111927e-02 -4.639814413984291832e+02 -2.087483181960791967e-02 3.994619606043769977e-02 -4.639814413984291832e+02 -1.689933857921843696e-02 3.171400528970380606e-02 -4.639814413984291832e+02 -2.087483181960436696e-02 2.095059067515236961e-02
3.500000000000000000e+00 -4.639815844927153421e+02 -1.674448471992917575e-02 3.423775879528179189e-02 -4.639815844927153421e+02 -2.075854015105349504e-02 4.190781817035471590e-02 -4.639815844927153421e+02 -1.674448471984746334e-02 3.335900032536898152e-02 -4.639815844927153421e+02 -2.075854015079059423e-02 3.996656898243600153e-02 -4.639815844927153421e+02 -1.674448471991851761e-02 3.165855063517852841e-02 -4.639815844927153421e+02 -2.075854015096822991e-02 2.092282457733674050e-02
3.600000000000000089e+00 -4.639817199938794374e+02 -1.659205475906944116e-02 3.426739164901704271e-02 -4.639817199938794374e+02 -2.064380555670908279e-02 4.196021903220881200e-02 -4.639817199938794374e+02 -1.659205475888825276e-02 3.336971598425364505e-02 -4.639817199938794374e+02 -2.064380555684053320e-02 3.998712951343819100e-02 -4.639817199938794374e+02 -1.659205475905878302e-02 3.160425304174552252e-02 -4.639817199938794374e+02 -2.064380555680500606e-02 2.089571816966540041e-02
3.700000000000000178e+00 -4.639818456369143860e+02 -1.644224998180021657e-02 3.429535984694709327e-02 -4.639818456369143860e+02 -2.053075541318349906e-02 4.200972547385006806e-02 -4.639818456369143860e+02 -1.644224998183574371e-02 3.338051146812759384e-02 -4.639818456369143860e+02 -2.053075541321192077e-02 4.000778556062201119e-02 -4.639818456369143860e+02 -1.644224998164034446e-02 3.155115523238549713e-02 -4.639818456369143860e+02 -2.053075541332205489e-02 2.086930598778735657e-02
3.799999999999999822e+00 -4.639819604881149644e+02 -1.629530075786078669e-02 3.432162756070411547e-02 -4.639819604881149644e+02 -2.041955203106127215e-02 4.205627487866081538e-02 -4.639819604881149644e+02 -1.629530075791763011e-02 3.339139610767816180e-02 -4.639819604881149644e+02 -2.041955203118561712e-02 4.002853835554986972e-02 -4.639819604881149644e+02 -1.629530075777552156e-02 3.149937993441298545e-02 -4.639819604881149644e+02 -2.041955203099021787e-02 2.084365888018524515e-02
3.899999999999999911e+00 -4.639820640418552102e+02 -1.615145622847791174e-02 3.434625195459872771e-02 -4.639820640418552102e+02 -2.031038198174073273e-02 4.209995288222145859e-02 -4.639820640418552102e+02 -1.615145622836777761e-02 3.340245608326597448e-02 -4.639820640418552102e+02 -2.031038198176915444e-02 4.004946945766363342e-02 -4.639820640418552102e+02 -1.615145622838909389e-02 3.144912030471047615e-02 -4.639820640418552102e+02 -2.031038198177270715e-02 2.081887856905950684e-02
