# FeCO5 Fig4 panel A: chi neglected, multiple cavity modes (7 harmonics, 3rd resonant)
# omega_res = 251.989 meV ; axis = [1, 0, 0] ; nmodes = 40
# col0 = lambda ; cols 1..40 = frequency (meV) ; cols 41..80 = photon character ; cols 81..120 = IR intensity (arb. u.)
0.00000000e+00 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136037e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400345e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685143e+01 5.49353129e+01 5.79244097e+01 6.16731791e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877755e+01 8.39963572e+01 1.67992714e+02 2.51045093e+02 2.51989072e+02 2.51989072e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35985429e+02 4.19981786e+02 5.03978143e+02 5.87974500e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.91578674e-04 1.19665249e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466303e-04 1.03753636e-04 2.51395387e-15 1.83222492e-04 5.07873194e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 5.03719423e-17 1.95440706e-06 3.10651670e-03 2.64125469e-03 4.41411645e-04 2.42305094e-04 6.98733031e-03 9.14849891e-03 1.41365634e-02 3.51728965e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35123451e-03 0.00000000e+00 0.00000000e+00 3.71183362e-05 0.00000000e+00 1.40248659e-02 1.05006095e-02 3.09923382e-04 1.06522852e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.50150150e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136037e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400343e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685139e+01 5.49353128e+01 5.79244097e+01 6.16731757e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877385e+01 8.39963898e+01 1.67992715e+02 2.51045093e+02 2.51960407e+02 2.52017710e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35985456e+02 4.19981813e+02 5.03978172e+02 5.87974532e+02 7.85345835e-16 3.04254744e-16 2.65434138e-16 6.81570780e-16 1.66234051e-06 5.74831038e-16 3.76834382e-05 4.21370378e-16 1.21461992e-16 4.18219902e-16 2.18791661e-04 1.05658009e-16 3.62197150e-16 2.17573884e-16 2.51688136e-16 3.01788821e-16 4.30377403e-16 1.31333528e-04 2.21089560e-05 1.25392714e-05 3.81572282e-04 1.15435958e-16 1.57781411e-16 5.10464097e-16 2.54008696e-16 1.56060631e-15 1.23999576e-14 4.92134261e-03 9.99987937e-01 9.99999950e-01 8.05821362e-05 7.06889147e-01 7.07324730e-01 1.05884880e-15 1.50929966e-15 2.53686136e-05 9.99999841e-01 9.99999913e-01 9.99999931e-01 9.99999938e-01 7.91578674e-04 2.14644735e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466319e-04 1.03753636e-04 4.41030017e-15 1.83222492e-04 5.07873185e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.74859709e-16 1.95440706e-06 3.10651670e-03 2.64125588e-03 4.41411634e-04 2.42305289e-04 6.98733078e-03 9.14849891e-03 1.41365634e-02 2.29709208e-15 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35110920e-03 4.78195097e-05 7.98174912e-07 3.71535705e-05 9.91801536e-03 9.91612911e-03 1.05006095e-02 3.09923382e-04 1.06523593e-04 1.01703717e-05 7.81794629e-06 7.06294034e-06 6.70314275e-06
3.00300300e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052164e-01 5.97136035e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400334e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685127e+01 5.49353128e+01 5.79244097e+01 6.16731657e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26876275e+01 8.39964874e+01 1.67992719e+02 2.51045093e+02 2.51931716e+02 2.52046322e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35985540e+02 4.19981892e+02 5.03978259e+02 5.87974628e+02 2.00592061e-16 8.15460062e-17 4.05718563e-16 1.78301242e-16 3.32468101e-06 3.33485756e-16 7.53668806e-05 8.97921973e-17 1.66765658e-16 9.46149181e-16 4.37583298e-04 7.98740020e-17 9.98366578e-17 2.19651709e-16 3.99913871e-16 2.29545909e-16 5.34355887e-16 2.62667408e-04 4.42179084e-05 2.50786035e-05 7.63144589e-04 1.87102691e-16 4.04618388e-16 1.59162645e-16 1.86641433e-16 8.78152890e-15 5.89876621e-15 9.84146701e-03 9.99951760e-01 9.99999801e-01 1.61624532e-04 7.06671829e-01 7.07542993e-01 3.63702130e-15 4.12200789e-15 5.07382862e-05 9.99999362e-01 9.99999653e-01 9.99999723e-01 9.99999753e-01 7.91578674e-04 6.43037978e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466368e-04 1.03753636e-04 3.31130896e-15 1.83222492e-04 5.07873158e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.41195843e-16 1.95440706e-06 3.10651670e-03 2.64125944e-03 4.41411599e-04 2.42305876e-04 6.98733218e-03 9.14849891e-03 1.41365634e-02 4.30438253e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35073337e-03 9.56273896e-05 1.59634879e-06 3.72596759e-05 9.91894185e-03 9.91516939e-03 1.05006095e-02 3.09923382e-04 1.06525817e-04 2.03406803e-05 1.56358700e-05 1.41258757e-05 1.34063027e-05
4.50450450e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052164e-01 5.97136033e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400320e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685107e+01 5.49353128e+01 5.79244096e+01 6.16731489e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26874425e+01 8.39966502e+01 1.67992724e+02 2.51045093e+02 2.51902999e+02 2.52074907e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35985678e+02 4.19982026e+02 5.03978403e+02 5.87974788e+02 2.85147844e-16 1.40371869e-16 3.88079429e-16 3.05540163e-16 4.98702152e-06 3.30849988e-16 1.13050331e-04 1.21388386e-16 1.01217606e-16 1.73885528e-16 6.56374888e-04 1.43989646e-16 2.90852557e-16 4.32882178e-16 1.85947090e-16 2.66004677e-16 3.83873828e-16 3.94001990e-04 6.63268538e-05 3.76180569e-05 1.14471694e-03 5.19063107e-16 6.37495130e-16 8.96964430e-16 1.91572298e-16 1.16264471e-14 2.16872894e-15 1.47591567e-02 9.99891501e-01 9.99999551e-01 2.43596250e-04 7.06454825e-01 7.07761571e-01 4.78724655e-16 2.52009509e-15 7.61100769e-05 9.99998565e-01 9.99999219e-01 9.99999377e-01 9.99999444e-01 7.91578674e-04 4.04546524e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466448e-04 1.03753636e-04 4.57256692e-15 1.83222492e-04 5.07873112e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.33400265e-17 1.95440706e-06 3.10651670e-03 2.64126538e-03 4.41411540e-04 2.42306853e-04 6.98733451e-03 9.14849891e-03 1.41365634e-02 8.56806194e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35010736e-03 1.43412026e-04 2.39452058e-06 3.74378713e-05 9.91985723e-03 9.91419863e-03 1.05006095e-02 3.09923382e-04 1.06529523e-04 3.05108624e-05 2.34537486e-05 2.11888012e-05 2.01094969e-05
6.00600601e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136030e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400301e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685079e+01 5.49353127e+01 5.79244096e+01 6.16731254e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26871836e+01 8.39968780e+01 1.67992732e+02 2.51045093e+02 2.51874256e+02 2.52103466e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35985872e+02 4.19982212e+02 5.03978605e+02 5.87975012e+02 1.58191683e-16 2.07872048e-16 2.72680570e-16 2.17001786e-16 6.64936202e-06 1.12088496e-15 1.50733794e-04 2.74551183e-16 1.71931995e-16 7.48390748e-16 8.75166407e-04 1.66707528e-16 2.07905513e-16 2.74598881e-16 1.14667421e-16 3.12391281e-16 5.17674054e-16 5.25337626e-04 8.84357887e-05 5.01576923e-05 1.52628937e-03 5.82537421e-16 6.47140444e-16 4.89011705e-16 3.56565115e-16 5.97007649e-15 9.34087118e-15 1.96731984e-02 9.99807216e-01 9.99999202e-01 3.26984320e-04 7.06238137e-01 7.07980462e-01 8.12947119e-15 2.95025269e-15 1.01485045e-04 9.99997448e-01 9.99998612e-01 9.99998893e-01 9.99999011e-01 7.91578674e-04 1.63137046e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466560e-04 1.03753636e-04 3.53645043e-15 1.83222492e-04 5.07873049e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.19800526e-16 1.95440706e-06 3.10651670e-03 2.64127369e-03 4.41411459e-04 2.42308220e-04 6.98733778e-03 9.14849891e-03 1.41365634e-02 1.45987168e-15 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34923171e-03 1.91161836e-04 3.19268926e-06 3.76902276e-05 9.92076147e-03 9.91321684e-03 1.05006095e-02 3.09923382e-04 1.06534711e-04 4.06808551e-05 3.12715595e-05 2.82517118e-05 2.68127426e-05
7.50750751e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136026e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400276e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685044e+01 5.49353126e+01 5.79244096e+01 6.16730953e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26868508e+01 8.39971707e+01 1.67992742e+02 2.51045093e+02 2.51845486e+02 2.52131998e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35986121e+02 4.19982451e+02 5.03978865e+02 5.87975299e+02 4.87194893e-16 1.08934962e-16 5.29944601e-16 8.55293604e-17 8.31170253e-06 1.46117464e-15 1.88417274e-04 4.93060488e-16 1.77933675e-16 9.55200183e-16 1.09395783e-03 1.88293869e-16 1.97508247e-16 1.06704428e-16 3.18094354e-16 2.16136755e-16 3.98043293e-16 6.56674668e-04 1.10544709e-04 6.26975703e-05 1.90786189e-03 7.22040355e-16 4.65225096e-16 8.37003510e-16 2.87384350e-16 2.76034714e-15 6.00804844e-15 2.45823839e-02 9.99698983e-01 9.99998754e-01 4.12303634e-04 7.06021764e-01 7.08199666e-01 6.34914883e-16 5.86661696e-15 1.26864250e-04 9.99996013e-01 9.99997831e-01 9.99998270e-01 9.99998455e-01 7.91578674e-04 1.12416165e-14 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466705e-04 1.03753636e-04 4.74200504e-15 1.83222492e-04 5.07872967e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 2.64963594e-16 1.95440706e-06 3.10651670e-03 2.64128437e-03 4.41411354e-04 2.42309979e-04 6.98734198e-03 9.14849891e-03 1.41365634e-02 1.08639734e-15 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34810717e-03 2.38865286e-04 3.99085379e-06 3.80197284e-05 9.92165455e-03 9.91222403e-03 1.05006095e-02 3.09923382e-04 1.06541383e-04 5.08505950e-05 3.90892801e-05 3.53146025e-05 3.35160569e-05
9.00900901e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136022e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400246e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685001e+01 5.49353125e+01 5.79244095e+01 6.16730584e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26864444e+01 8.39975283e+01 1.67992754e+02 2.51045093e+02 2.51816691e+02 2.52160504e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35986426e+02 4.19982744e+02 5.03979182e+02 5.87975651e+02 4.30146241e-16 1.25282548e-16 4.92444568e-16 5.49811781e-16 9.97404303e-06 8.16431157e-16 2.26100774e-04 3.06230763e-16 8.30411770e-16 4.59095516e-15 1.31274914e-03 1.14941626e-15 3.03484033e-16 3.90719113e-16 2.06320052e-16 2.26111938e-16 1.43290334e-16 7.88013466e-04 1.32653613e-04 7.52377517e-05 2.28943454e-03 5.35271723e-16 2.06780088e-15 1.78042647e-16 3.09712799e-16 1.37361626e-14 1.57824650e-14 2.94855118e-02 9.99566900e-01 9.99998205e-01 5.00108014e-04 7.05805705e-01 7.08419183e-01 3.97981293e-15 6.54951886e-15 1.52248754e-04 9.99994259e-01 9.99996877e-01 9.99997509e-01 9.99997776e-01 7.91578674e-04 1.51767043e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466882e-04 1.03753636e-04 3.84818493e-15 1.83222492e-04 5.07872868e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 6.91110313e-17 1.95440706e-06 3.10651670e-03 2.64129744e-03 4.41411225e-04 2.42312128e-04 6.98734712e-03 9.14849891e-03 1.41365634e-02 5.96835079e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34673471e-03 2.86510905e-04 4.78901312e-06 3.84303597e-05 9.92253642e-03 9.91122021e-03 1.05006095e-02 3.09923382e-04 1.06549539e-04 6.10200191e-05 4.69068879e-05 4.23774684e-05 4.02194570e-05
1.05105105e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136016e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400210e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41684949e+01 5.49353123e+01 5.79244095e+01 6.16730148e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26859642e+01 8.39979506e+01 1.67992768e+02 2.51045093e+02 2.51787869e+02 2.52188982e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35986786e+02 4.19983090e+02 5.03979557e+02 5.87976066e+02 4.79075213e-16 2.91385252e-16 3.00687732e-16 2.91206125e-16 1.16363835e-05 1.02863923e-15 2.63784299e-04 2.26224258e-16 7.35704621e-16 9.16927541e-16 1.53154030e-03 1.13318658e-15 3.68347900e-16 4.08738800e-16 2.46983995e-16 3.39305453e-16 5.07116101e-16 9.19354373e-04 1.54762495e-04 8.77782971e-05 2.67100732e-03 2.69673914e-16 1.05447050e-15 1.34395280e-15 4.26836535e-16 1.52764822e-14 1.82868390e-14 3.43813887e-02 9.99411089e-01 9.99997557e-01 5.91002973e-04 7.05589959e-01 7.08639012e-01 2.97342769e-15 3.75331921e-15 1.77639616e-04 9.99992186e-01 9.99995749e-01 9.99996610e-01 9.99996972e-01 7.91578674e-04 6.08831521e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77467091e-04 1.03753636e-04 5.41064503e-15 1.83222492e-04 5.07872750e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 2.31031490e-16 1.95440706e-06 3.10651670e-03 2.64131287e-03 4.41411074e-04 2.42314668e-04 6.98735319e-03 9.14849891e-03 1.41365634e-02 4.46461354e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34511553e-03 3.34087301e-04 5.58716621e-06 3.89272345e-05 9.92340706e-03 9.91020539e-03 1.05006095e-02 3.09923382e-04 1.06559179e-04 7.11890642e-05 5.47243603e-05 4.94403046e-05 4.69229600e-05
1.20120120e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136010e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400168e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41684890e+01 5.49353121e+01 5.79244094e+01 6.16729645e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26854107e+01 8.39984375e+01 1.67992784e+02 2.51045093e+02 2.51759022e+02 2.52217435e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35987202e+02 4.19983490e+02 5.03979990e+02 5.87976545e+02 3.34480137e-16 1.61077691e-16 6.37389977e-16 2.41670425e-16 1.32987240e-05 1.09477810e-15 3.01467854e-04 2.89918348e-16 2.91507198e-16 1.52224715e-15 1.75033130e-03 1.67961451e-16 2.07492408e-16 3.60748523e-16 5.92338968e-16 2.42229649e-16 4.98697725e-16 1.05069774e-03 1.76871352e-04 1.00319267e-04 3.05258028e-03 7.51211418e-16 7.76214053e-16 6.68994379e-16 3.66242861e-16 9.12577361e-16 2.51382649e-15 3.92688313e-02 9.99231691e-01 9.99996810e-01 6.85660808e-04 7.05374526e-01 7.08859152e-01 2.30109895e-15 1.30744210e-15 2.03037898e-04 9.99989794e-01 9.99994448e-01 9.99995572e-01 9.99996045e-01 7.91578674e-04 1.33837960e-14 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77467332e-04 1.03753636e-04 5.37309232e-15 1.83222492e-04 5.07872614e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.32681051e-16 1.95440706e-06 3.10651670e-03 2.64133068e-03 4.41410899e-04 2.42317599e-04 6.98736019e-03 9.14849891e-03 1.41365634e-02 1.41816868e-15 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34325100e-03 3.81583174e-04 6.38531204e-06 3.95167586e-05 9.92426642e-03 9.90917959e-03 1.05006095e-02 3.09923382e-04 1.06570304e-04 8.13576670e-05 6.25416747e-05 5.65031060e-05 5.36265832e-05
1.35135135e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136003e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400121e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41684823e+01 5.49353119e+01 5.79244094e+01 6.16729075e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26847838e+01 8.39989888e+01 1.67992802e+02 2.51045093e+02 2.51730148e+02 2.52245860e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.35987673e+02 4.19983942e+02 5.03980481e+02 5.87977089e+02 2.38211846e-16 1.03390298e-16 6.55131057e-16 6.65969540e-16 1.49610645e-05 1.82064193e-15 3.39151441e-04 2.10241128e-16 1.30852566e-16 1.47458552e-15 1.96912211e-03 9.76651993e-16 4.45100911e-16 3.10078035e-16 1.86538580e-16 5.13804147e-16 2.04944758e-16 1.18204392e-03 1.98980181e-04 1.12860723e-04 3.43415343e-03 2.09329596e-15 9.70914081e-16 1.93279825e-16 5.34303276e-16 2.95135843e-15 7.68086139e-15 4.41466674e-02 9.99028870e-01 9.99995962e-01 7.84838872e-04 7.05159403e-01 7.09079602e-01 3.49480774e-15 4.28629881e-15 2.28444665e-04 9.99987083e-01 9.99992974e-01 9.99994396e-01 9.99994995e-01 7.91578674e-04 2.92349326e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77467606e-04 1.03753636e-04 2.63274581e-15 1.83222492e-04 5.07872460e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.64529458e-16 1.95440706e-06 3.10651670e-03 2.64135087e-03 4.41410700e-04 2.42320921e-04 6.98736812e-03 9.14849891e-03 1.41365634e-02 3.64818691e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.34114273e-03 4.28987335e-04 7.18344956e-06 4.02068480e-05 9.92511443e-03 9.90814280e-03 1.05006095e-02 3.09923382e-04 1.06582916e-04 9.15257645e-05 7.03588086e-05 6.35658677e-05 6.03303436e-05
