# HfS2 Fig6 panel B: chi included,  multiple cavity modes (7 harmonics, 3rd resonant)
# omega_res = 17.531 meV ; axis = [1, 0, 0] ; nmodes = 16
# col0 = lambda ; cols 1..16 = frequency (meV) ; cols 17..32 = photon character ; cols 33..48 = IR intensity (arb. u.)
0.00000000e+00 -2.44153832e-02 -2.44153793e-02 -5.56065568e-03 5.84363946e+00 1.16872789e+01 1.75309155e+01 1.75309184e+01 1.75309184e+01 2.33745578e+01 2.92181973e+01 3.12075026e+01 3.12075076e+01 3.50618367e+01 3.90066292e+01 3.92261084e+01 4.09054762e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 3.19352317e-05 3.19352213e-05 2.47933412e-07 0.00000000e+00 0.00000000e+00 2.29303695e-02 2.29303769e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.42841747e-18 7.10776927e-18 0.00000000e+00 1.73919179e-03 2.25544002e-17 0.00000000e+00
1.50150150e-04 -2.44153832e-02 -2.44153793e-02 -5.56065561e-03 5.84362671e+00 1.16871269e+01 1.74834208e+01 1.75309155e+01 1.75771066e+01 2.33751726e+01 2.92185601e+01 3.12075026e+01 3.12075076e+01 3.50620048e+01 3.90066292e+01 3.92261084e+01 4.09053985e+01 1.96919826e-05 1.21820346e-09 6.71642253e-16 9.99999777e-01 9.99990859e-01 7.03216796e-01 1.71918028e-14 7.11208344e-01 9.99925446e-01 9.99965144e-01 5.73800253e-16 1.39115173e-15 9.99974614e-01 1.37439241e-16 3.29719193e-16 9.99978572e-01 3.19352317e-05 3.19352213e-05 2.47933412e-07 1.87145783e-05 1.11632691e-04 1.63249409e-02 2.29303695e-02 1.60984114e-02 2.25671092e-04 1.06553304e-04 5.52835108e-18 2.68259238e-18 4.11239194e-05 1.73919179e-03 1.02098083e-17 1.62992800e-05
3.00300300e-04 -2.44153832e-02 -2.44153793e-02 -5.56065567e-03 5.84358848e+00 1.16866705e+01 1.74346250e+01 1.75309155e+01 1.76219784e+01 2.33770143e+01 2.92196480e+01 3.12075026e+01 3.12075076e+01 3.50625088e+01 3.90066292e+01 3.92261084e+01 4.09051655e+01 3.93839638e-05 1.01999292e-08 2.95646655e-15 9.99999107e-01 9.99963411e-01 6.99552508e-01 1.08519786e-14 7.15506403e-01 9.99702415e-01 9.99860665e-01 7.97339639e-16 1.13477349e-15 9.99898471e-01 9.31188977e-16 8.36638543e-16 9.99914305e-01 3.19352316e-05 3.19352213e-05 2.47933412e-07 3.74318320e-05 2.23337691e-04 1.64303916e-02 2.29303695e-02 1.59776857e-02 4.50799446e-04 2.13012107e-04 5.56701616e-18 8.28701011e-18 8.22309167e-05 1.73919179e-03 1.17307328e-16 3.25901838e-05
4.50450450e-04 -2.44153832e-02 -2.44153793e-02 -5.56065564e-03 5.84352474e+00 1.16859092e+01 1.73845454e+01 1.75309155e+01 1.76655298e+01 2.33800754e+01 2.92214594e+01 3.12075026e+01 3.12075076e+01 3.50633484e+01 3.90066292e+01 3.92261084e+01 4.09047773e+01 5.90759474e-05 3.46323347e-09 2.17401916e-15 9.99997991e-01 9.99917586e-01 6.96126939e-01 2.98198468e-15 7.19985072e-01 9.99332793e-01 9.99686835e-01 9.90045537e-16 3.65884772e-16 9.99771615e-01 7.88962985e-16 4.56034656e-16 9.99807250e-01 3.19352315e-05 3.19352213e-05 2.47933412e-07 5.61544373e-05 3.35187301e-04 1.65304286e-02 2.29303695e-02 1.58522513e-02 6.74846807e-04 3.19282074e-04 1.74089002e-18 7.14019630e-18 1.23304078e-04 1.73919179e-03 8.02929373e-17 4.88643500e-05
6.00600601e-04 -2.44153832e-02 -2.44153793e-02 -5.56065570e-03 5.84343548e+00 1.16848418e+01 1.73332003e+01 1.75309155e+01 1.77077607e+01 2.33843437e+01 2.92239918e+01 3.12075026e+01 3.12075076e+01 3.50645233e+01 3.90066292e+01 3.92261084e+01 4.09042342e+01 7.87679295e-05 4.21682511e-09 1.57730829e-15 9.99996427e-01 9.99853265e-01 6.92951882e-01 5.00063699e-15 7.24627823e-01 9.98819690e-01 9.99444106e-01 4.22937608e-16 1.48713267e-15 9.99594121e-01 3.64056363e-16 2.42185178e-16 9.99657490e-01 3.19352313e-05 3.19352213e-05 2.47933412e-07 7.48850719e-05 4.47253805e-04 1.66249225e-02 2.29303695e-02 1.57223278e-02 8.97283807e-04 4.25269202e-04 4.39512017e-18 7.24793032e-18 1.64326507e-04 1.73919179e-03 3.27908966e-17 6.51134460e-05
7.50750751e-04 -2.44153831e-02 -2.44153793e-02 -5.56065566e-03 5.84332066e+00 1.16834667e+01 1.72806115e+01 1.75309155e+01 1.77486744e+01 2.33898019e+01 2.92272415e+01 3.12075026e+01 3.12075076e+01 3.50660328e+01 3.90066292e+01 3.92261084e+01 4.09035367e+01 9.84599098e-05 1.76743721e-08 8.39998392e-16 9.99994414e-01 9.99770283e-01 6.90037802e-01 1.42244782e-15 7.29417653e-01 9.98167390e-01 9.99133107e-01 5.03686202e-16 2.03336603e-15 9.99366091e-01 5.16069230e-16 5.32504747e-16 9.99465143e-01 3.19352311e-05 3.19352213e-05 2.47933412e-07 9.36264158e-05 5.59609458e-04 1.67137632e-02 2.29303695e-02 1.55881501e-02 1.11759420e-03 5.30879987e-04 2.14860481e-18 6.67565670e-18 2.05281331e-04 1.73919179e-03 1.21560466e-16 8.13291826e-05
9.00900901e-04 -2.44153831e-02 -2.44153793e-02 -5.56065569e-03 5.84318027e+00 1.16817818e+01 1.72268042e+01 1.75309155e+01 1.77882773e+01 2.33964282e+01 2.92312040e+01 3.12075026e+01 3.12075076e+01 3.50678761e+01 3.90066292e+01 3.92261084e+01 4.09026853e+01 1.18151890e-04 2.67423619e-08 8.52953498e-15 9.99991953e-01 9.99668425e-01 6.87393748e-01 1.32807709e-15 7.34337261e-01 9.97381287e-01 9.98754648e-01 1.50030881e-15 6.58957772e-16 9.99087660e-01 9.55958416e-16 5.00543088e-16 9.99230360e-01 3.19352309e-05 3.19352213e-05 2.47933412e-07 1.12381152e-04 6.72326470e-04 1.67968594e-02 2.29303695e-02 1.54499668e-02 1.33527888e-03 6.36021594e-04 1.27232575e-18 5.59015433e-18 2.46151712e-04 1.73919179e-03 1.18212740e-16 9.75033280e-05
1.05105105e-03 -2.44153830e-02 -2.44153793e-02 -5.56065572e-03 5.84301425e+00 1.16797847e+01 1.71718074e+01 1.75309155e+01 1.78265792e+01 2.34041965e+01 2.92358734e+01 3.12075026e+01 3.12075076e+01 3.50700521e+01 3.90066292e+01 3.92261084e+01 4.09016806e+01 1.37843868e-04 4.01706668e-08 2.82137982e-15 9.99989040e-01 9.99547430e-01 6.85027288e-01 3.32759373e-15 7.39369215e-01 9.96467796e-01 9.98309710e-01 6.69147237e-16 3.20410122e-15 9.98758992e-01 4.33330842e-16 2.45050301e-16 9.98953325e-01 3.19352306e-05 3.19352213e-05 2.47933412e-07 1.31151968e-04 7.85476984e-04 1.68741385e-02 2.29303695e-02 1.53080383e-02 1.54985956e-03 7.40602022e-04 2.20554425e-17 9.23820578e-18 2.86920856e-04 1.73919179e-03 8.65270646e-18 1.13627722e-04
1.20120120e-03 -2.44153829e-02 -2.44153793e-02 -5.56065562e-03 5.84282255e+00 1.16774724e+01 1.71156529e+01 1.75309155e+01 1.78635927e+01 2.34130765e+01 2.92412433e+01 3.12075026e+01 3.12075076e+01 3.50725596e+01 3.90066292e+01 3.92261084e+01 4.09005234e+01 1.57535854e-04 4.25742255e-11 1.13673211e-14 9.99985674e-01 9.99406988e-01 6.82944478e-01 2.16716825e-15 7.44496117e-01 9.95434265e-01 9.97799450e-01 2.56485392e-16 7.70971353e-16 9.98380280e-01 4.24039477e-16 1.19514191e-16 9.98634252e-01 3.19352303e-05 3.19352213e-05 2.47933412e-07 1.49941554e-04 8.99133047e-04 1.69455458e-02 2.29303695e-02 1.51626353e-02 1.76088216e-03 8.44530283e-04 8.44288141e-18 5.10375450e-18 3.27572019e-04 1.73919179e-03 3.34954502e-17 1.29694290e-04
1.35135135e-03 -2.44153829e-02 -2.44153793e-02 -5.56065566e-03 5.84260511e+00 1.16748415e+01 1.70583762e+01 1.75309155e+01 1.78993333e+01 2.34230341e+01 2.92473060e+01 3.12075026e+01 3.12075076e+01 3.50753974e+01 3.90066292e+01 3.92261084e+01 4.08992145e+01 1.77227833e-04 1.08248116e-08 2.22262425e-14 9.99981855e-01 9.99246739e-01 6.81149843e-01 1.74867551e-15 7.49700762e-01 9.94288858e-01 9.97225194e-01 1.26108209e-15 6.64860173e-16 9.97951749e-01 1.11101060e-15 2.84902518e-16 9.98273389e-01 3.19352299e-05 3.19352213e-05 2.47933412e-07 1.68752609e-04 1.01336657e-03 1.70110436e-02 2.29303695e-02 1.50140368e-02 1.96791968e-03 9.47716568e-04 1.04446066e-17 3.86637254e-18 3.68088522e-04 1.73919179e-03 2.90004359e-18 1.45695055e-04
