# hBN Fig5 panel C: chi neglected, single resonant cavity mode
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 7
# col0 = lambda ; cols 1..7 = frequency (meV) ; cols 8..14 = photon character ; cols 15..21 = IR intensity (arb. u.)
6.00600601e-03 -2.92799521e-02 -3.73048442e-03 -3.73048154e-03 9.92461170e+01 1.63107464e+02 1.65198899e+02 1.67317093e+02 9.69940744e-17 3.69233189e-07 4.41350278e-07 1.04789991e-16 7.11601542e-01 2.70190448e-05 7.02583265e-01 7.34359308e-07 5.81654996e-07 5.81654207e-07 2.48915399e-03 1.80969316e-02 2.57577039e-02 1.83292217e-02
6.15615616e-03 -2.92799521e-02 -3.73048545e-03 -3.73048218e-03 9.92461170e+01 1.63055523e+02 1.65198899e+02 1.67370392e+02 1.15481743e-16 4.04340651e-07 4.29412350e-07 1.02326928e-16 7.11713295e-01 2.63600437e-05 7.02470059e-01 7.34359308e-07 5.81655001e-07 5.81654201e-07 2.48915399e-03 1.80940157e-02 2.57577039e-02 1.83321003e-02
6.30630631e-03 -2.92799521e-02 -3.73048580e-03 -3.73048228e-03 9.92461170e+01 1.63003598e+02 1.65198899e+02 1.67423708e+02 6.41947740e-17 4.82316734e-07 3.63914706e-07 6.00052446e-17 7.11825035e-01 2.57324236e-05 7.02356832e-01 7.34359308e-07 5.81654986e-07 5.81654216e-07 2.48915399e-03 1.80910992e-02 2.57577039e-02 1.83349784e-02
6.45645646e-03 -2.92799521e-02 -3.73048563e-03 -3.73048172e-03 9.92461170e+01 1.62951690e+02 1.65198899e+02 1.67477041e+02 5.10357704e-17 3.74765435e-07 4.92143409e-07 1.15583210e-16 7.11936761e-01 2.51339952e-05 7.02243582e-01 7.34359308e-07 5.81654988e-07 5.81654215e-07 2.48915399e-03 1.80881822e-02 2.57577039e-02 1.83378562e-02
6.60660661e-03 -2.92799521e-02 -3.73048539e-03 -3.73048342e-03 9.92461170e+01 1.62899799e+02 1.65198899e+02 1.67530390e+02 2.36402117e-17 4.92271922e-07 3.97903814e-07 2.66645577e-17 7.12048472e-01 2.45627680e-05 7.02130310e-01 7.34359308e-07 5.81654992e-07 5.81654210e-07 2.48915399e-03 1.80852645e-02 2.57577039e-02 1.83407336e-02
6.75675676e-03 -2.92799521e-02 -3.73048499e-03 -3.73048264e-03 9.92461170e+01 1.62847924e+02 1.65198899e+02 1.67583756e+02 6.24657795e-17 5.26651237e-07 3.76452248e-07 2.66067812e-16 7.12160169e-01 2.40169287e-05 7.02017017e-01 7.34359308e-07 5.81654979e-07 5.81654223e-07 2.48915399e-03 1.80823464e-02 2.57577039e-02 1.83436107e-02
6.90690691e-03 -2.92799521e-02 -3.73048692e-03 -3.73048369e-03 9.92461170e+01 1.62796066e+02 1.65198899e+02 1.67637139e+02 4.77516130e-18 6.03804500e-07 2.70796194e-07 5.80539690e-17 7.12271852e-01 2.34948216e-05 7.01903703e-01 7.34359308e-07 5.81654899e-07 5.81654303e-07 2.48915399e-03 1.80794277e-02 2.57577039e-02 1.83464874e-02
7.05705706e-03 -2.92799521e-02 -3.73048579e-03 -3.73048355e-03 9.92461170e+01 1.62744225e+02 1.65198899e+02 1.67690539e+02 1.90400203e-17 5.49018302e-07 3.94633873e-07 2.77716091e-16 7.12383518e-01 2.29949318e-05 7.01790369e-01 7.34359308e-07 5.81654980e-07 5.81654222e-07 2.48915399e-03 1.80765084e-02 2.57577039e-02 1.83493637e-02
7.20720721e-03 -2.92799521e-02 -3.73048589e-03 -3.73048214e-03 9.92461170e+01 1.62692401e+02 1.65198899e+02 1.67743955e+02 3.73322920e-17 5.71872385e-07 3.87013444e-07 1.45281630e-17 7.12495170e-01 2.25158707e-05 7.01677014e-01 7.34359308e-07 5.81654972e-07 5.81654230e-07 2.48915399e-03 1.80735887e-02 2.57577039e-02 1.83522395e-02
7.35735736e-03 -2.92799521e-02 -3.73048532e-03 -3.73048245e-03 9.92461170e+01 1.62640593e+02 1.65198899e+02 1.67797389e+02 3.73821846e-17 3.60698521e-07 6.05630541e-07 1.34472441e-16 7.12606806e-01 2.20563631e-05 7.01563639e-01 7.34359308e-07 5.81654954e-07 5.81654248e-07 2.48915399e-03 1.80706684e-02 2.57577039e-02 1.83551150e-02
7.50750751e-03 -2.92799521e-02 -3.73048559e-03 -3.73048245e-03 9.92461170e+01 1.62588803e+02 1.65198899e+02 1.67850838e+02 1.33961886e-17 5.63256464e-07 4.47350177e-07 3.64035685e-17 7.12718425e-01 2.16152359e-05 7.01450245e-01 7.34359308e-07 5.81654991e-07 5.81654211e-07 2.48915399e-03 1.80677476e-02 2.57577039e-02 1.83579901e-02
7.65765766e-03 -2.92799521e-02 -3.73048521e-03 -3.73048205e-03 9.92461170e+01 1.62537029e+02 1.65198899e+02 1.67904305e+02 1.81176462e-16 4.20296041e-07 6.01359639e-07 1.40828564e-16 7.12830029e-01 2.11914077e-05 7.01336830e-01 7.34359308e-07 5.81654978e-07 5.81654224e-07 2.48915399e-03 1.80648263e-02 2.57577039e-02 1.83608647e-02
