# CO2 Fig2 splitting via electric-field response (Eq. 30), single resonant cavity mode, chi included (VASP matter data).
# omega_res = 311.846 meV ; nmodes = 10.  The paper's Fig 2 used Octopus for both curves; the Octopus explicit-CBOA points are in CO2_Fig2_splitting_octopus.dat.
# col0 = lambda ; cols 1..10 = frequency (meV) ; cols 11..20 = photon character
3.90390390e-03 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089431e-03 -6.80089423e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10885153e+02 3.12746324e+02 1.64923523e-19 4.55464136e-17 4.79666703e-07 1.12071076e-16 3.06170144e-17 7.42848621e-35 3.26925998e-19 1.76222072e-16 7.20091283e-01 6.93879345e-01
4.20420420e-03 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089442e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10808665e+02 3.12813124e+02 1.10348293e-17 4.10393966e-17 5.16564141e-07 3.30880703e-17 1.37692120e-16 4.45010614e-35 1.46139084e-19 1.74504592e-19 7.21078888e-01 6.92852970e-01
4.50450450e-03 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089433e-03 -6.80089414e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10731806e+02 3.12879579e+02 2.00974254e-17 8.25080331e-17 5.53461580e-07 1.30319696e-17 1.09123253e-16 1.50900926e-34 8.54685050e-19 2.10467861e-16 7.22064806e-01 6.91825423e-01
4.80480480e-03 -2.06697975e+01 -2.06697975e+01 -2.50725144e-02 -6.80089436e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10654574e+02 3.12945691e+02 2.97985106e-18 4.88218469e-17 5.90359019e-07 1.39759618e-16 8.05768598e-17 9.44316931e-35 6.73592818e-19 5.41312785e-17 7.23049020e-01 6.90796725e-01
5.10510511e-03 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089598e-03 -6.80089438e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10576969e+02 3.13011460e+02 2.39420917e-17 1.95701622e-17 6.27256457e-07 1.93078526e-16 2.62099771e-18 1.05986662e-34 4.92293334e-19 3.02467111e-17 7.24031513e-01 6.89766894e-01
5.40540541e-03 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089437e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10498989e+02 3.13076887e+02 3.93819734e-17 2.62649727e-17 6.64153896e-07 1.65116261e-16 7.58804016e-17 6.77525934e-35 3.10772411e-19 2.17954450e-16 7.25012269e-01 6.88735951e-01
5.70570571e-03 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089438e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10420635e+02 3.13141973e+02 1.14254676e-16 1.73353869e-17 7.01051335e-07 8.95999497e-17 1.68254793e-16 1.30860531e-34 1.01886811e-18 1.37441891e-16 7.25991271e-01 6.87703915e-01
6.00600601e-03 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089443e-03 -6.80089435e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10341905e+02 3.13206720e+02 1.22282868e-16 8.15149829e-18 7.37948773e-07 6.39160791e-17 1.90111271e-16 1.17511535e-34 8.36957956e-19 1.28170178e-16 7.26968502e-01 6.86670806e-01
6.30630631e-03 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089433e-03 -6.80089338e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10262798e+02 3.13271128e+02 5.87666929e-18 2.40029457e-17 7.74846212e-07 4.39081414e-18 1.91508463e-16 1.37295492e-34 6.54788723e-19 1.95533518e-16 7.27943948e-01 6.85636645e-01
6.60660661e-03 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089434e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10183314e+02 3.13335200e+02 1.43443352e-17 2.68972861e-18 8.11743650e-07 1.48773101e-16 1.64927982e-16 9.07492073e-35 4.72346214e-19 6.12525928e-17 7.28917590e-01 6.84601451e-01
6.90690691e-03 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089434e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10103452e+02 3.13398935e+02 4.16580248e-17 4.37495532e-17 8.48641089e-07 9.55688205e-16 1.01806334e-15 1.03532669e-34 5.99785210e-19 7.85771469e-17 7.29889414e-01 6.83565244e-01
7.20720721e-03 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089439e-03 -6.80089428e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.10023211e+02 3.13462334e+02 6.83706441e-17 3.85003481e-17 8.85538528e-07 3.82151175e-29 2.24405154e-29 2.66681447e-46 7.23180184e-29 6.60896567e-17 7.30859404e-01 6.82528045e-01
7.50750751e-03 -2.06697975e+01 -2.06697975e+01 -2.50725144e-02 -6.80089736e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09942590e+02 3.13525400e+02 4.88106722e-17 1.16734760e-17 9.22435966e-07 2.26189389e-16 1.60900171e-18 1.68054611e-34 8.13740786e-19 1.53988767e-16 7.31827543e-01 6.81489873e-01
