# FeCO5 Fig4 panel C: chi neglected, single resonant cavity mode
# omega_res = 251.989 meV ; axis = [1, 0, 0] ; nmodes = 34
# col0 = lambda ; cols 1..34 = frequency (meV) ; cols 35..68 = photon character ; cols 69..102 = IR intensity (arb. u.)
0.00000000e+00 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136037e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400345e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685143e+01 5.49353129e+01 5.79244097e+01 6.16731791e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877755e+01 2.51045093e+02 2.51989072e+02 2.51989072e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.91578674e-04 4.11866554e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466303e-04 1.03753636e-04 3.22176719e-15 1.83222492e-04 5.07873194e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 2.58196123e-17 1.95440706e-06 3.10651670e-03 2.64125469e-03 4.41411645e-04 2.42305094e-04 6.98733031e-03 9.14849891e-03 1.41365634e-02 3.87651816e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35123451e-03 3.71183362e-05 0.00000000e+00 1.40248659e-02 1.05006095e-02 3.09923382e-04 1.06522852e-04
1.50150150e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052164e-01 5.97136037e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400345e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685142e+01 5.49353129e+01 5.79244097e+01 6.16731787e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877745e+01 2.51045093e+02 2.51960425e+02 2.52017728e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.23587485e-18 3.02945762e-17 4.80138244e-19 1.37359826e-17 6.28306030e-07 2.09687861e-17 1.42353891e-05 1.51070182e-17 3.08430110e-18 5.75629213e-17 8.25235514e-05 1.38065850e-17 1.52792673e-17 1.15687245e-17 3.86812578e-17 8.62318638e-17 1.62023251e-17 4.49006083e-05 7.51425678e-06 4.14795489e-06 1.20512565e-04 7.45942629e-18 8.71139738e-17 8.83052285e-17 4.26957107e-17 1.38904070e-16 2.76620689e-17 1.69918762e-04 8.05532849e-05 7.07109323e-01 7.07104197e-01 7.48915183e-16 2.17188975e-17 2.45991589e-05 7.91578674e-04 9.16182218e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466306e-04 1.03753636e-04 1.86944511e-15 1.83222492e-04 5.07873193e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 7.46255654e-17 1.95440706e-06 3.10651670e-03 2.64125485e-03 4.41411644e-04 2.42305119e-04 6.98733038e-03 9.14849891e-03 1.41365634e-02 1.11387758e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35123402e-03 3.71521929e-05 9.91493033e-03 9.91922497e-03 1.05006095e-02 3.09923382e-04 1.06524121e-04
3.00300300e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136037e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400344e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685140e+01 5.49353129e+01 5.79244097e+01 6.16731774e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877713e+01 2.51045093e+02 2.51931788e+02 2.52046393e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.58862783e-18 8.39808030e-17 5.77574804e-18 9.12434578e-18 1.25661206e-06 1.04853707e-16 2.84707785e-05 9.33845424e-19 9.41084501e-17 9.87299544e-18 1.65047102e-04 3.21254762e-17 1.63548236e-17 1.78748622e-17 1.16715741e-16 6.64016845e-17 9.83403474e-18 8.98012327e-05 1.50285134e-05 8.29591238e-06 2.41025137e-04 9.19765812e-17 9.57933362e-17 2.39142807e-16 3.07053324e-17 2.06684905e-16 3.64674276e-17 3.39837469e-04 1.61548626e-04 7.07111822e-01 7.07101571e-01 2.57115299e-16 2.05155873e-16 4.92000759e-05 7.91578674e-04 3.72741023e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466312e-04 1.03753636e-04 1.39752823e-15 1.83222492e-04 5.07873189e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 4.81007632e-17 1.95440706e-06 3.10651670e-03 2.64125532e-03 4.41411639e-04 2.42305195e-04 6.98733060e-03 9.14849891e-03 1.41365634e-02 4.02819226e-17 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35123258e-03 3.72541346e-05 9.91278265e-03 9.92137195e-03 1.05006095e-02 3.09923382e-04 1.06527928e-04
4.50450450e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136036e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400342e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685138e+01 5.49353128e+01 5.79244097e+01 6.16731753e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877659e+01 2.51045093e+02 2.51903160e+02 2.52075068e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 3.36328406e-18 7.08980764e-19 8.95110605e-17 1.65741006e-18 1.88491809e-06 2.82741765e-17 4.27061683e-05 1.20604322e-17 4.21890173e-17 2.98237931e-16 2.47570649e-04 1.12005708e-15 5.79709583e-18 1.62967224e-17 2.62893489e-17 1.15335021e-17 4.85113722e-18 1.34701889e-04 2.25427697e-05 1.24438751e-05 3.61537723e-04 1.96439841e-17 3.05801989e-17 5.48280449e-17 5.70181929e-17 9.01329637e-17 4.23955326e-17 5.09756064e-04 2.43436202e-04 7.07114278e-01 7.07098905e-01 3.33293409e-16 3.32065187e-16 7.38045093e-05 7.91578674e-04 1.42238849e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466324e-04 1.03753636e-04 2.57457344e-15 1.83222492e-04 5.07873182e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 5.02751245e-17 1.95440706e-06 3.10651670e-03 2.64125610e-03 4.41411631e-04 2.42305321e-04 6.98733096e-03 9.14849891e-03 1.41365634e-02 1.82994222e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35123017e-03 3.74252862e-05 9.91063469e-03 9.92351871e-03 1.05006095e-02 3.09923382e-04 1.06534273e-04
6.00600601e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136036e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400339e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685134e+01 5.49353128e+01 5.79244097e+01 6.16731724e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877585e+01 2.51045093e+02 2.51874541e+02 2.52103752e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 1.22672494e-17 1.16456796e-17 9.29750202e-17 1.42562888e-17 2.51322412e-06 7.79734777e-17 5.69415587e-05 3.23276965e-17 7.04646163e-17 5.20223353e-17 3.30094193e-04 1.18306979e-17 5.21770964e-17 2.48995075e-17 3.05911469e-17 6.06750866e-18 3.29790333e-17 1.79602593e-04 3.00570255e-05 1.65918455e-05 4.82050329e-04 1.43417624e-16 5.95088542e-17 1.64440943e-18 4.01029392e-17 1.77148591e-17 1.40382452e-17 6.79674492e-04 3.26682756e-04 7.07116689e-01 7.07096197e-01 1.78596045e-15 7.14595439e-16 9.84142183e-05 7.91578674e-04 1.62123560e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466340e-04 1.03753636e-04 7.79006705e-16 1.83222492e-04 5.07873173e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.84431699e-17 1.95440706e-06 3.10651670e-03 2.64125720e-03 4.41411621e-04 2.42305498e-04 6.98733146e-03 9.14849891e-03 1.41365634e-02 3.43326692e-17 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35122679e-03 3.76675574e-05 9.90848644e-03 9.92566527e-03 1.05006095e-02 3.09923382e-04 1.06543157e-04
7.50750751e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136036e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400336e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685129e+01 5.49353128e+01 5.79244097e+01 6.16731686e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877489e+01 2.51045093e+02 2.51845932e+02 2.52132445e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 2.27468496e-18 8.63627488e-17 2.98258094e-17 3.98209659e-18 3.14153015e-06 5.48857883e-17 7.11769501e-05 8.02145725e-18 1.90170698e-16 1.35075673e-16 4.12617732e-04 1.27615102e-15 1.02699008e-17 1.21897996e-17 1.01227049e-16 3.23979752e-17 1.59142731e-17 2.24503362e-04 3.75712808e-05 2.07398263e-05 6.02562963e-04 3.54652414e-17 1.76102147e-16 7.33460214e-17 6.83200735e-17 1.07209343e-16 2.92122701e-19 8.49592697e-04 4.11780680e-04 7.07119054e-01 7.07093449e-01 1.37819656e-15 3.42038478e-15 1.23030964e-04 7.91578674e-04 1.31743003e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466361e-04 1.03753636e-04 2.89902252e-15 1.83222492e-04 5.07873162e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 4.60699636e-17 1.95440706e-06 3.10651670e-03 2.64125862e-03 4.41411607e-04 2.42305725e-04 6.98733210e-03 9.14849891e-03 1.41365634e-02 8.47604847e-17 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35122245e-03 3.79836966e-05 9.90633788e-03 9.92781163e-03 1.05006095e-02 3.09923382e-04 1.06554582e-04
9.00900901e-04 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136035e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400331e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685124e+01 5.49353128e+01 5.79244097e+01 6.16731639e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877372e+01 2.51045093e+02 2.51817332e+02 2.52161148e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 1.08303462e-17 3.47563147e-17 4.80042602e-17 1.73636606e-17 3.76983618e-06 8.42761108e-17 8.54123426e-05 6.69778416e-19 1.90122497e-18 1.14997495e-16 4.95141264e-04 7.24736009e-18 3.91547606e-17 2.06511357e-18 9.03948455e-17 1.20518046e-16 5.59940332e-18 2.69404210e-04 4.50855352e-05 2.48878201e-05 7.23075630e-04 1.74999538e-16 9.87628224e-17 6.28314017e-17 5.46123008e-18 8.69335158e-17 3.51768144e-17 1.01951062e-03 4.99258147e-04 7.07121372e-01 7.07090662e-01 5.10819755e-15 1.14478202e-16 1.47656507e-04 7.91578674e-04 9.66669994e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466386e-04 1.03753636e-04 3.10819044e-16 1.83222492e-04 5.07873147e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 2.88140258e-17 1.95440706e-06 3.10651670e-03 2.64126035e-03 4.41411590e-04 2.42306003e-04 6.98733289e-03 9.14849891e-03 1.41365634e-02 2.98068159e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35121714e-03 3.83773700e-05 9.90418897e-03 9.92995781e-03 1.05006095e-02 3.09923382e-04 1.06568549e-04
1.05105105e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136034e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400326e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685117e+01 5.49353128e+01 5.79244097e+01 6.16731585e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877233e+01 2.51045093e+02 2.51788741e+02 2.52189860e+02 2.53053005e+02 2.56190681e+02 2.60685566e+02 2.77448022e-17 3.89733966e-18 1.83984906e-16 4.96750390e-17 4.39814221e-06 1.71880796e-16 9.96477364e-05 3.50748677e-17 1.25557808e-16 3.13981428e-16 5.77664789e-04 5.90345545e-17 6.04055013e-17 7.52405723e-17 8.45136200e-17 1.61989511e-19 6.95434611e-17 3.14305154e-04 5.25997887e-05 2.90358295e-05 8.43588338e-04 3.37120946e-17 2.24884931e-16 1.01922905e-16 9.51855961e-17 4.26183974e-17 4.18937977e-17 1.18942821e-03 5.89690719e-04 7.07123642e-01 7.07087834e-01 9.40121301e-16 9.22399787e-16 1.72292614e-04 7.91578674e-04 4.18003643e-15 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466416e-04 1.03753636e-04 9.99114646e-16 1.83222492e-04 5.07873131e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.84952522e-17 1.95440706e-06 3.10651670e-03 2.64126239e-03 4.41411570e-04 2.42306331e-04 6.98733382e-03 9.14849891e-03 1.41365634e-02 4.43753027e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35121087e-03 3.88532713e-05 9.90203968e-03 9.93210381e-03 1.05006095e-02 3.09923382e-04 1.06585060e-04
1.20120120e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136033e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400320e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685109e+01 5.49353128e+01 5.79244096e+01 6.16731521e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26877074e+01 2.51045093e+02 2.51760160e+02 2.52218582e+02 2.53053005e+02 2.56190681e+02 2.60685567e+02 1.11674964e-18 4.05170285e-18 1.35061045e-16 1.16269762e-17 5.02644824e-06 1.06568516e-16 1.13883132e-04 2.36518915e-15 3.64978976e-17 1.03927537e-17 6.60188305e-04 3.83999300e-16 1.86754021e-17 7.05687271e-17 1.91174595e-17 6.17515995e-17 2.95153075e-17 3.59206211e-04 6.01140411e-05 3.31838570e-05 9.64101094e-04 2.73662235e-16 2.03014982e-16 1.56526828e-17 1.87856260e-17 3.18909297e-18 4.62796058e-18 1.35934542e-03 6.83715006e-04 7.07125861e-01 7.07084967e-01 1.59442196e-16 5.32548424e-15 1.96941050e-04 7.91578674e-04 6.44662093e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466450e-04 1.03753636e-04 7.53100003e-16 1.83222492e-04 5.07873111e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 3.25272760e-17 1.95440706e-06 3.10651670e-03 2.64126475e-03 4.41411547e-04 2.42306710e-04 6.98733490e-03 9.14849891e-03 1.41365634e-02 8.37712844e-17 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35120364e-03 3.94172670e-05 9.89988998e-03 9.93424963e-03 1.05006095e-02 3.09923382e-04 1.06604118e-04
1.35135135e-03 -2.41914957e+00 -1.35019038e+00 -1.06345494e+00 -6.78871306e-01 -2.00914262e-01 1.43052163e-01 5.97136032e+00 6.12636629e+00 1.11370624e+01 1.11913819e+01 1.16400313e+01 1.21189128e+01 1.26707553e+01 4.49402308e+01 4.65554097e+01 4.65816628e+01 5.39867561e+01 5.41685100e+01 5.49353127e+01 5.79244096e+01 6.16731450e+01 6.17848505e+01 6.18078891e+01 6.82967395e+01 6.82981741e+01 7.87764527e+01 8.25526962e+01 8.26876893e+01 2.51045093e+02 2.51731588e+02 2.52247313e+02 2.53053005e+02 2.56190681e+02 2.60685567e+02 5.19291812e-17 7.28211794e-18 7.31390958e-17 3.56549823e-17 5.65475427e-06 1.41199812e-16 1.28118529e-04 7.63355852e-17 7.88395028e-17 1.11524020e-16 7.42711811e-04 6.61151097e-17 6.16719005e-17 1.55615602e-17 1.35529823e-18 6.21024023e-18 1.01976440e-16 4.04107395e-04 6.76282922e-05 3.73319052e-05 1.08461390e-03 3.42548978e-17 9.69672825e-17 6.65431025e-17 6.68609920e-17 6.38044352e-17 7.70678589e-17 1.52926217e-03 7.82045102e-04 7.07128027e-01 7.07082061e-01 7.88586589e-17 1.11291172e-15 2.21603585e-04 7.91578674e-04 6.76307657e-16 3.35547187e-05 3.08517753e-04 3.87504324e-05 1.64605780e-05 8.77466489e-04 1.03753636e-04 1.74624372e-15 1.83222492e-04 5.07873089e-03 6.66325158e-03 1.18089219e-02 1.16065883e-04 1.79041954e-17 1.95440706e-06 3.10651670e-03 2.64126742e-03 4.41411521e-04 2.42307139e-04 6.98733612e-03 9.14849891e-03 1.41365634e-02 5.19248045e-16 3.78850667e-05 1.21747406e-02 9.60906873e-03 9.35119544e-03 4.00765871e-05 9.89773981e-03 9.93639528e-03 1.05006095e-02 3.09923382e-04 1.06625724e-04
