0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2.0 0.02 0.04 0.06 0.08 0.1 0.12 0.14 0.16 0.18 0.2 0.22 0.24 0.26 0.28 0.3 0.32 0.34 0.36 0.38 0.4
-13.75727401 -13.73983695 -13.74428231 -13.74681698 -13.74845486 -13.74960248 -13.75045331 -13.75111083 -13.75163535 -13.75206436 -13.75242243 -13.75272630 -13.75298779 -13.75321548 -13.75341577 -13.75359352 -13.75375248 -13.75389562 -13.75402530 -13.75414341 -13.75425151 -13.73289155 -13.73511961 -13.73696499 -13.73851616 -13.73983695 -13.74097434 -13.74196354 -13.74283146 -13.74359892 -13.74428231 -13.74489467 -13.74544650 -13.74594634 -13.74640123 -13.74681698 -13.74719845 -13.74754976 -13.74787435 -13.74817521 -13.74845486
-13.75727401 -13.74007949 -13.74454938 -13.74706853 -13.74868684 -13.74981792 -13.75065572 -13.75130306 -13.75181969 -13.75224243 -13.75259542 -13.75289530 -13.75315330 -13.75337812 -13.75357598 -13.75375190 -13.75390892 -13.75405062 -13.75417889 -13.75429592 -13.75440272 -13.73303297 -13.73529162 -13.73716609 -13.73874106 -13.74007949 -13.74122917 -13.74222600 -13.74309764 -13.74386640 -13.74454938 -13.74515993 -13.74570902 -13.74620555 -13.74665747 -13.74706853 -13.74744604 -13.74779343 -13.74811387 -13.74841093 -13.74868684
-13.75727401 -13.74164823 -13.74494969 -13.74702704 -13.74846069 -13.74951303 -13.75032039 -13.75096079 -13.75148214 -13.75191553 -13.75228203 -13.75259643 -13.75286943 -13.75310895 -13.75332100 -13.75351021 -13.75368023 -13.75383393 -13.75397367 -13.75410133 -13.75421848 -13.73713473 -13.73851275 -13.73970101 -13.74073683 -13.74164823 -13.74245673 -13.74317909 -13.74382859 -13.74441590 -13.74494969 -13.74543707 -13.74588393 -13.74629521 -13.74667507 -13.74702704 -13.74735413 -13.74765894 -13.74794371 -13.74821039 -13.74846069
-13.75727401 -13.73968712 -13.74442660 -13.74701628 -13.74866028 -13.74980273 -13.75064629 -13.75129690 -13.75181542 -13.75223937 -13.75259319 -13.75289350 -13.75315198 -13.75337712 -13.75357523 -13.75375110 -13.75390843 -13.75405015 -13.75417857 -13.75429557 -13.75440269 -13.73151995 -13.73426469 -13.73644353 -13.73821586 -13.73968712 -13.74092880 -13.74199136 -13.74291144 -13.74371629 -13.74442660 -13.74505835 -13.74562411 -13.74613389 -13.74659575 -13.74701628 -13.74740090 -13.74775411 -13.74807970 -13.74838085 -13.74866028
